"id","tanggal","co2","no2","co","benzene","toluene","pm25","humidity","temperature","created_at","updated_at","new_id"
1718394764,"2024-06-14 19:52:44",408.77,18.54,0.61,0.00,2.13,51.90,85.40,29.00,"2024-06-14 19:52:44","2024-06-14 19:52:44",AIR001
1718394774,"2024-06-14 19:52:54",408.82,18.70,0.61,0.00,2.15,46.92,85.60,29.00,"2024-06-14 19:52:54","2024-06-14 19:52:54",AIR001
1718394784,"2024-06-14 19:53:04",408.77,18.54,0.61,0.00,2.13,55.22,85.70,29.00,"2024-06-14 19:53:04","2024-06-14 19:53:04",AIR001
1718394799,"2024-06-14 19:53:19",408.77,18.54,0.61,0.00,2.13,44.43,85.70,29.00,"2024-06-14 19:53:19","2024-06-14 19:53:19",AIR001
1718394809,"2024-06-14 19:53:29",408.71,18.37,0.60,0.00,2.11,47.75,85.30,29.00,"2024-06-14 19:53:29","2024-06-14 19:53:29",AIR001
1718394819,"2024-06-14 19:53:39",408.82,18.70,0.61,0.00,2.15,52.73,85.40,29.00,"2024-06-14 19:53:39","2024-06-14 19:53:39",AIR001
1718394829,"2024-06-14 19:53:49",408.82,18.70,0.61,0.00,2.15,50.24,85.60,29.00,"2024-06-14 19:53:49","2024-06-14 19:53:49",AIR001
1718394844,"2024-06-14 19:54:04",408.77,18.54,0.61,0.00,2.13,50.24,85.70,29.00,"2024-06-14 19:54:04","2024-06-14 19:54:04",AIR001
1718394854,"2024-06-14 19:54:14",408.82,18.70,0.61,0.00,2.15,50.24,85.90,29.00,"2024-06-14 19:54:14","2024-06-14 19:54:14",AIR001
1718394864,"2024-06-14 19:54:24",408.88,18.87,0.61,0.00,2.16,48.58,85.80,29.00,"2024-06-14 19:54:24","2024-06-14 19:54:24",AIR001
1718394879,"2024-06-14 19:54:39",408.82,18.70,0.61,0.00,2.15,52.73,85.70,29.00,"2024-06-14 19:54:39","2024-06-14 19:54:39",AIR001
1718394889,"2024-06-14 19:54:49",408.65,18.21,0.60,0.00,2.10,49.41,85.60,29.00,"2024-06-14 19:54:49","2024-06-14 19:54:49",AIR001
1718394899,"2024-06-14 19:54:59",408.88,18.87,0.61,0.00,2.16,59.37,85.60,29.00,"2024-06-14 19:54:59","2024-06-14 19:54:59",AIR001
1718394909,"2024-06-14 19:55:09",408.82,18.70,0.61,0.00,2.15,52.73,85.70,29.00,"2024-06-14 19:55:09","2024-06-14 19:55:09",AIR001
1718394924,"2024-06-14 19:55:24",408.82,18.70,0.61,0.00,2.15,45.26,85.60,29.00,"2024-06-14 19:55:24","2024-06-14 19:55:24",AIR001
1718394934,"2024-06-14 19:55:34",408.77,18.54,0.61,0.00,2.13,49.41,85.50,29.00,"2024-06-14 19:55:34","2024-06-14 19:55:34",AIR001
1718394944,"2024-06-14 19:55:44",408.71,18.37,0.61,0.00,2.11,51.07,85.50,29.00,"2024-06-14 19:55:44","2024-06-14 19:55:44",AIR001
1718394954,"2024-06-14 19:55:54",408.71,18.37,0.61,0.00,2.11,49.41,85.40,29.00,"2024-06-14 19:55:54","2024-06-14 19:55:54",AIR001
1718394969,"2024-06-14 19:56:09",408.82,18.70,0.61,0.00,2.15,51.07,85.30,29.00,"2024-06-14 19:56:09","2024-06-14 19:56:09",AIR001
1718394979,"2024-06-14 19:56:19",408.77,18.54,0.61,0.00,2.13,43.60,85.30,29.00,"2024-06-14 19:56:19","2024-06-14 19:56:19",AIR001
1718394989,"2024-06-14 19:56:29",408.65,18.21,0.60,0.00,2.10,49.41,85.20,29.00,"2024-06-14 19:56:29","2024-06-14 19:56:29",AIR001
1718395005,"2024-06-14 19:56:45",408.65,18.21,0.61,0.00,2.10,51.07,85.20,29.00,"2024-06-14 19:56:45","2024-06-14 19:56:45",AIR001
1718395015,"2024-06-14 19:56:55",408.65,18.21,0.60,0.00,2.10,54.39,85.30,29.00,"2024-06-14 19:56:55","2024-06-14 19:56:55",AIR001
1718395025,"2024-06-14 19:57:05",408.65,18.21,0.61,0.00,2.10,62.70,85.40,29.00,"2024-06-14 19:57:05","2024-06-14 19:57:05",AIR001
1718395035,"2024-06-14 19:57:15",408.71,18.37,0.61,0.00,2.11,55.22,85.60,29.00,"2024-06-14 19:57:15","2024-06-14 19:57:15",AIR001
1718395050,"2024-06-14 19:57:30",408.65,18.21,0.61,0.00,2.10,55.22,85.70,29.00,"2024-06-14 19:57:30","2024-06-14 19:57:30",AIR001
1718395060,"2024-06-14 19:57:40",408.65,18.21,0.61,0.00,2.10,50.24,85.70,29.00,"2024-06-14 19:57:40","2024-06-14 19:57:40",AIR001
1718395070,"2024-06-14 19:57:50",408.65,18.21,0.61,0.00,2.10,52.73,85.60,29.00,"2024-06-14 19:57:50","2024-06-14 19:57:50",AIR001
1718395080,"2024-06-14 19:58:00",408.54,17.89,0.61,0.00,2.06,48.58,85.60,29.00,"2024-06-14 19:58:00","2024-06-14 19:58:00",AIR001
1718395095,"2024-06-14 19:58:15",408.43,17.57,0.60,0.00,2.03,50.24,85.70,29.00,"2024-06-14 19:58:15","2024-06-14 19:58:15",AIR001
1718395105,"2024-06-14 19:58:25",408.60,18.05,0.60,0.00,2.08,51.07,85.70,29.00,"2024-06-14 19:58:25","2024-06-14 19:58:25",AIR001
1718395115,"2024-06-14 19:58:35",408.65,18.21,0.61,0.00,2.10,47.75,85.70,29.00,"2024-06-14 19:58:35","2024-06-14 19:58:35",AIR001
1718395125,"2024-06-14 19:58:45",408.60,18.05,0.60,0.00,2.08,57.71,85.70,29.00,"2024-06-14 19:58:45","2024-06-14 19:58:45",AIR001
1718395140,"2024-06-14 19:59:00",408.60,18.05,0.60,0.00,2.08,55.22,85.60,29.00,"2024-06-14 19:59:00","2024-06-14 19:59:00",AIR001
1718395150,"2024-06-14 19:59:10",408.54,17.89,0.60,0.00,2.06,51.90,85.40,29.00,"2024-06-14 19:59:10","2024-06-14 19:59:10",AIR001
1718395160,"2024-06-14 19:59:20",408.54,17.89,0.60,0.00,2.06,47.75,85.50,29.00,"2024-06-14 19:59:20","2024-06-14 19:59:20",AIR001
1718395175,"2024-06-14 19:59:35",408.65,18.21,0.60,0.00,2.10,46.09,85.70,29.00,"2024-06-14 19:59:35","2024-06-14 19:59:35",AIR001
1718395185,"2024-06-14 19:59:45",408.54,17.89,0.60,0.00,2.06,53.56,85.60,29.00,"2024-06-14 19:59:45","2024-06-14 19:59:45",AIR001
1718395195,"2024-06-14 19:59:55",408.54,17.89,0.61,0.00,2.06,51.07,85.50,29.00,"2024-06-14 19:59:55","2024-06-14 19:59:55",AIR001
1718395205,"2024-06-14 20:00:05",408.43,17.57,0.60,0.00,2.03,49.41,85.60,29.00,"2024-06-14 20:00:05","2024-06-14 20:00:05",AIR001
1718395220,"2024-06-14 20:00:20",408.43,17.57,0.60,0.00,2.03,51.07,85.30,29.00,"2024-06-14 20:00:20","2024-06-14 20:00:20",AIR001
1718395230,"2024-06-14 20:00:30",408.43,17.57,0.60,0.00,2.03,43.60,85.20,29.00,"2024-06-14 20:00:30","2024-06-14 20:00:30",AIR001
1718395240,"2024-06-14 20:00:40",408.49,17.73,0.60,0.00,2.05,48.58,85.30,29.00,"2024-06-14 20:00:40","2024-06-14 20:00:40",AIR001
1718395250,"2024-06-14 20:00:50",408.49,17.73,0.60,0.00,2.05,57.71,85.30,29.00,"2024-06-14 20:00:50","2024-06-14 20:00:50",AIR001
1718395265,"2024-06-14 20:01:05",408.49,17.73,0.60,0.00,2.05,49.41,85.20,29.00,"2024-06-14 20:01:05","2024-06-14 20:01:05",AIR001
1718395275,"2024-06-14 20:01:15",408.49,17.73,0.60,0.00,2.05,57.71,85.40,29.00,"2024-06-14 20:01:15","2024-06-14 20:01:15",AIR001
1718395285,"2024-06-14 20:01:25",408.43,17.57,0.60,0.00,2.03,46.92,85.40,29.00,"2024-06-14 20:01:25","2024-06-14 20:01:25",AIR001
1718395300,"2024-06-14 20:01:40",408.43,17.57,0.60,0.00,2.03,46.92,85.50,29.00,"2024-06-14 20:01:40","2024-06-14 20:01:40",AIR001
1718395310,"2024-06-14 20:01:50",408.43,17.57,0.59,0.00,2.03,44.43,85.50,29.00,"2024-06-14 20:01:50","2024-06-14 20:01:50",AIR001
1718395320,"2024-06-14 20:02:00",408.43,17.57,0.60,0.00,2.03,54.39,85.50,29.00,"2024-06-14 20:02:00","2024-06-14 20:02:00",AIR001
1718395330,"2024-06-14 20:02:10",408.43,17.57,0.60,0.00,2.03,44.43,85.50,29.00,"2024-06-14 20:02:10","2024-06-14 20:02:10",AIR001
1718395345,"2024-06-14 20:02:25",408.38,17.41,0.60,0.00,2.02,46.09,85.50,29.00,"2024-06-14 20:02:25","2024-06-14 20:02:25",AIR001
1718395355,"2024-06-14 20:02:35",408.38,17.41,0.61,0.00,2.02,39.45,85.60,29.00,"2024-06-14 20:02:35","2024-06-14 20:02:35",AIR001
1718395365,"2024-06-14 20:02:45",408.32,17.26,0.60,0.00,2.00,55.22,85.60,29.00,"2024-06-14 20:02:45","2024-06-14 20:02:45",AIR001
1718395375,"2024-06-14 20:02:55",408.27,17.10,0.60,0.00,1.98,51.07,85.60,29.00,"2024-06-14 20:02:55","2024-06-14 20:02:55",AIR001
1718395390,"2024-06-14 20:03:10",408.11,16.65,0.59,0.00,1.94,41.11,85.70,29.00,"2024-06-14 20:03:10","2024-06-14 20:03:10",AIR001
1718395400,"2024-06-14 20:03:20",408.38,17.41,0.60,0.00,2.02,52.73,85.60,29.00,"2024-06-14 20:03:20","2024-06-14 20:03:20",AIR001
1718395410,"2024-06-14 20:03:30",408.43,17.57,0.60,0.00,2.03,56.05,85.50,29.00,"2024-06-14 20:03:30","2024-06-14 20:03:30",AIR001
1718395420,"2024-06-14 20:03:40",408.43,17.57,0.60,0.00,2.03,49.41,85.30,29.00,"2024-06-14 20:03:40","2024-06-14 20:03:40",AIR001
1718395435,"2024-06-14 20:03:55",408.43,17.57,0.60,0.00,2.03,51.07,85.40,29.00,"2024-06-14 20:03:55","2024-06-14 20:03:55",AIR001
1718395445,"2024-06-14 20:04:05",408.43,17.57,0.60,0.00,2.03,56.88,85.50,29.00,"2024-06-14 20:04:05","2024-06-14 20:04:05",AIR001
1718395455,"2024-06-14 20:04:15",408.54,17.89,0.60,0.00,2.06,60.21,85.50,29.00,"2024-06-14 20:04:15","2024-06-14 20:04:15",AIR001
1718395470,"2024-06-14 20:04:30",408.43,17.57,0.60,0.00,2.03,57.71,85.60,29.00,"2024-06-14 20:04:30","2024-06-14 20:04:30",AIR001
1718395480,"2024-06-14 20:04:40",408.43,17.57,0.60,0.00,2.03,46.92,85.60,29.00,"2024-06-14 20:04:40","2024-06-14 20:04:40",AIR001
1718395490,"2024-06-14 20:04:50",408.49,17.73,0.60,0.00,2.05,48.58,85.50,29.00,"2024-06-14 20:04:50","2024-06-14 20:04:50",AIR001
1718395500,"2024-06-14 20:05:00",408.60,18.05,0.61,0.00,2.08,51.90,85.50,29.00,"2024-06-14 20:05:00","2024-06-14 20:05:00",AIR001
1718395515,"2024-06-14 20:05:15",408.43,17.57,0.60,0.00,2.03,42.77,85.60,29.10,"2024-06-14 20:05:15","2024-06-14 20:05:15",AIR001
1718395525,"2024-06-14 20:05:25",408.60,18.05,0.62,0.00,2.08,55.22,85.50,29.10,"2024-06-14 20:05:25","2024-06-14 20:05:25",AIR001
1718395535,"2024-06-14 20:05:35",408.49,17.73,0.61,0.00,2.05,52.73,85.40,29.00,"2024-06-14 20:05:35","2024-06-14 20:05:35",AIR001
1718395546,"2024-06-14 20:05:46",408.49,17.73,0.61,0.00,2.05,49.41,85.30,29.00,"2024-06-14 20:05:46","2024-06-14 20:05:46",AIR001
1718395560,"2024-06-14 20:06:00",408.43,17.57,0.61,0.00,2.03,52.73,85.40,29.00,"2024-06-14 20:06:00","2024-06-14 20:06:00",AIR001
1718395570,"2024-06-14 20:06:10",408.43,17.57,0.61,0.00,2.03,45.26,85.40,29.00,"2024-06-14 20:06:10","2024-06-14 20:06:10",AIR001
1718395580,"2024-06-14 20:06:20",408.38,17.41,0.62,0.00,2.02,51.90,85.50,29.00,"2024-06-14 20:06:20","2024-06-14 20:06:20",AIR001
1718395590,"2024-06-14 20:06:30",408.21,16.95,0.60,0.00,1.97,46.09,85.60,29.00,"2024-06-14 20:06:30","2024-06-14 20:06:30",AIR001
1718395605,"2024-06-14 20:06:45",408.32,17.26,0.61,0.00,2.00,56.88,85.50,29.00,"2024-06-14 20:06:45","2024-06-14 20:06:45",AIR001
1718395615,"2024-06-14 20:06:55",408.32,17.26,0.61,0.00,2.00,56.88,85.20,29.00,"2024-06-14 20:06:55","2024-06-14 20:06:55",AIR001
1718395625,"2024-06-14 20:07:05",408.43,17.57,0.61,0.00,2.03,46.92,85.20,29.00,"2024-06-14 20:07:05","2024-06-14 20:07:05",AIR001
1718395640,"2024-06-14 20:07:20",408.38,17.41,0.61,0.00,2.02,54.39,85.30,29.00,"2024-06-14 20:07:20","2024-06-14 20:07:20",AIR001
1718395650,"2024-06-14 20:07:30",408.38,17.41,0.61,0.00,2.02,46.92,85.50,29.00,"2024-06-14 20:07:30","2024-06-14 20:07:30",AIR001
1718395660,"2024-06-14 20:07:40",408.38,17.41,0.61,0.00,2.02,46.92,85.50,29.00,"2024-06-14 20:07:40","2024-06-14 20:07:40",AIR001
1718395670,"2024-06-14 20:07:50",408.43,17.57,0.61,0.00,2.03,44.43,85.50,29.00,"2024-06-14 20:07:50","2024-06-14 20:07:50",AIR001
1718395685,"2024-06-14 20:08:05",408.32,17.26,0.61,0.00,2.00,46.09,85.50,29.00,"2024-06-14 20:08:05","2024-06-14 20:08:05",AIR001
1718395695,"2024-06-14 20:08:15",408.38,17.41,0.61,0.00,2.02,50.24,85.50,29.10,"2024-06-14 20:08:15","2024-06-14 20:08:15",AIR001
1718395705,"2024-06-14 20:08:25",408.32,17.26,0.59,0.00,2.00,43.60,85.50,29.00,"2024-06-14 20:08:25","2024-06-14 20:08:25",AIR001
1718395715,"2024-06-14 20:08:35",408.21,16.95,0.60,0.00,1.97,49.41,85.60,29.00,"2024-06-14 20:08:35","2024-06-14 20:08:35",AIR001
1718395731,"2024-06-14 20:08:51",408.43,17.57,0.60,0.00,2.03,43.60,85.40,29.00,"2024-06-14 20:08:51","2024-06-14 20:08:51",AIR001
1718395741,"2024-06-14 20:09:01",408.32,17.26,0.61,0.00,2.00,43.60,85.30,29.00,"2024-06-14 20:09:01","2024-06-14 20:09:01",AIR001
1718395751,"2024-06-14 20:09:11",408.32,17.26,0.61,0.00,2.00,51.90,85.20,29.00,"2024-06-14 20:09:11","2024-06-14 20:09:11",AIR001
1718395766,"2024-06-14 20:09:26",408.32,17.26,0.60,0.00,2.00,54.39,85.20,29.00,"2024-06-14 20:09:26","2024-06-14 20:09:26",AIR001
1718395776,"2024-06-14 20:09:36",408.27,17.10,0.60,0.00,1.98,49.41,85.40,29.00,"2024-06-14 20:09:36","2024-06-14 20:09:36",AIR001
1718395786,"2024-06-14 20:09:46",408.27,17.10,0.60,0.00,1.98,52.73,85.20,29.00,"2024-06-14 20:09:46","2024-06-14 20:09:46",AIR001
1718395795,"2024-06-14 20:09:55",408.32,17.26,0.60,0.00,2.00,46.92,85.30,29.00,"2024-06-14 20:09:55","2024-06-14 20:09:55",AIR001
1718395810,"2024-06-14 20:10:10",408.32,17.26,0.60,0.00,2.00,51.90,85.40,29.00,"2024-06-14 20:10:10","2024-06-14 20:10:10",AIR001
1718395820,"2024-06-14 20:10:20",408.27,17.10,0.61,0.00,1.98,61.87,85.60,29.00,"2024-06-14 20:10:20","2024-06-14 20:10:20",AIR001
1718395830,"2024-06-14 20:10:30",408.21,16.95,0.59,0.00,1.97,51.07,85.60,29.00,"2024-06-14 20:10:30","2024-06-14 20:10:30",AIR001
1718395840,"2024-06-14 20:10:40",408.27,17.10,0.60,0.00,1.98,53.56,85.60,29.00,"2024-06-14 20:10:40","2024-06-14 20:10:40",AIR001
1718395855,"2024-06-14 20:10:55",408.38,17.41,0.61,0.00,2.02,47.75,85.50,29.00,"2024-06-14 20:10:55","2024-06-14 20:10:55",AIR001
1718395865,"2024-06-14 20:11:05",408.38,17.41,0.61,0.00,2.02,39.45,85.40,29.00,"2024-06-14 20:11:05","2024-06-14 20:11:05",AIR001
1718395875,"2024-06-14 20:11:15",408.38,17.41,0.61,0.00,2.02,53.56,85.30,29.00,"2024-06-14 20:11:15","2024-06-14 20:11:15",AIR001
1718395890,"2024-06-14 20:11:30",408.32,17.26,0.61,0.00,2.00,59.37,85.20,29.00,"2024-06-14 20:11:30","2024-06-14 20:11:30",AIR001
1718395900,"2024-06-14 20:11:40",408.38,17.41,0.60,0.00,2.02,48.58,85.20,29.00,"2024-06-14 20:11:40","2024-06-14 20:11:40",AIR001
1718395910,"2024-06-14 20:11:50",408.38,17.41,0.60,0.00,2.02,51.07,85.20,29.00,"2024-06-14 20:11:50","2024-06-14 20:11:50",AIR001
1718395920,"2024-06-14 20:12:00",408.32,17.26,0.60,0.00,2.00,48.58,85.20,29.00,"2024-06-14 20:12:00","2024-06-14 20:12:00",AIR001
1718395935,"2024-06-14 20:12:15",408.21,16.95,0.59,0.00,1.97,49.41,85.30,29.00,"2024-06-14 20:12:15","2024-06-14 20:12:15",AIR001
1718395945,"2024-06-14 20:12:25",408.27,17.10,0.60,0.00,1.98,49.41,85.30,29.00,"2024-06-14 20:12:25","2024-06-14 20:12:25",AIR001
1718395955,"2024-06-14 20:12:35",408.38,17.41,0.60,0.00,2.02,45.26,85.40,29.00,"2024-06-14 20:12:35","2024-06-14 20:12:35",AIR001
1718395965,"2024-06-14 20:12:45",408.27,17.10,0.60,0.00,1.98,43.60,85.40,29.00,"2024-06-14 20:12:45","2024-06-14 20:12:45",AIR001
1718395980,"2024-06-14 20:13:00",408.27,17.10,0.60,0.00,1.98,50.24,85.40,29.00,"2024-06-14 20:13:00","2024-06-14 20:13:00",AIR001
1718395990,"2024-06-14 20:13:10",408.21,16.95,0.60,0.00,1.97,50.24,85.50,29.00,"2024-06-14 20:13:10","2024-06-14 20:13:10",AIR001
1718396000,"2024-06-14 20:13:20",408.21,16.95,0.60,0.00,1.97,50.24,85.60,29.00,"2024-06-14 20:13:20","2024-06-14 20:13:20",AIR001
1718396015,"2024-06-14 20:13:35",408.27,17.10,0.60,0.00,1.98,47.75,85.60,29.00,"2024-06-14 20:13:35","2024-06-14 20:13:35",AIR001
1718396025,"2024-06-14 20:13:45",408.21,16.95,0.60,0.00,1.97,55.22,85.60,29.00,"2024-06-14 20:13:45","2024-06-14 20:13:45",AIR001
1718396035,"2024-06-14 20:13:55",408.16,16.80,0.60,0.00,1.95,48.58,85.70,29.00,"2024-06-14 20:13:55","2024-06-14 20:13:55",AIR001
1718396045,"2024-06-14 20:14:05",408.21,16.95,0.60,0.00,1.97,53.56,85.60,29.00,"2024-06-14 20:14:05","2024-06-14 20:14:05",AIR001
1718396060,"2024-06-14 20:14:20",408.16,16.80,0.58,0.00,1.95,44.43,85.60,29.00,"2024-06-14 20:14:20","2024-06-14 20:14:20",AIR001
1718396070,"2024-06-14 20:14:30",408.11,16.65,0.58,0.00,1.94,60.21,85.60,29.00,"2024-06-14 20:14:30","2024-06-14 20:14:30",AIR001
1718396080,"2024-06-14 20:14:40",408.16,16.80,0.58,0.00,1.95,45.26,85.50,29.00,"2024-06-14 20:14:40","2024-06-14 20:14:40",AIR001
1718396090,"2024-06-14 20:14:50",408.21,16.95,0.60,0.00,1.97,46.92,85.50,29.00,"2024-06-14 20:14:50","2024-06-14 20:14:50",AIR001
1718396105,"2024-06-14 20:15:05",408.16,16.80,0.59,0.00,1.95,57.71,85.50,29.00,"2024-06-14 20:15:05","2024-06-14 20:15:05",AIR001
1718396115,"2024-06-14 20:15:15",408.16,16.80,0.59,0.00,1.95,56.88,85.50,29.00,"2024-06-14 20:15:15","2024-06-14 20:15:15",AIR001
1718396125,"2024-06-14 20:15:25",408.21,16.95,0.60,0.00,1.97,49.41,85.60,29.00,"2024-06-14 20:15:25","2024-06-14 20:15:25",AIR001
1718396140,"2024-06-14 20:15:40",408.16,16.80,0.60,0.00,1.95,45.26,85.60,29.00,"2024-06-14 20:15:40","2024-06-14 20:15:40",AIR001
1718396151,"2024-06-14 20:15:51",408.21,16.95,0.59,0.00,1.97,54.39,85.60,29.00,"2024-06-14 20:15:51","2024-06-14 20:15:51",AIR001
1718396161,"2024-06-14 20:16:01",408.21,16.95,0.60,0.00,1.97,40.28,85.60,29.00,"2024-06-14 20:16:01","2024-06-14 20:16:01",AIR001
1718396171,"2024-06-14 20:16:11",408.16,16.80,0.60,0.00,1.95,46.09,85.70,29.00,"2024-06-14 20:16:11","2024-06-14 20:16:11",AIR001
1718396186,"2024-06-14 20:16:26",408.16,16.80,0.59,0.00,1.95,47.75,85.70,29.00,"2024-06-14 20:16:26","2024-06-14 20:16:26",AIR001
1718396196,"2024-06-14 20:16:36",408.16,16.80,0.60,0.00,1.95,46.92,85.60,29.00,"2024-06-14 20:16:36","2024-06-14 20:16:36",AIR001
1718396206,"2024-06-14 20:16:46",408.16,16.80,0.59,0.00,1.95,48.58,85.70,29.00,"2024-06-14 20:16:46","2024-06-14 20:16:46",AIR001
1718396216,"2024-06-14 20:16:56",408.05,16.50,0.57,0.00,1.92,46.92,85.70,29.00,"2024-06-14 20:16:56","2024-06-14 20:16:56",AIR001
1718396231,"2024-06-14 20:17:11",408.11,16.65,0.58,0.00,1.94,47.75,85.70,29.00,"2024-06-14 20:17:11","2024-06-14 20:17:11",AIR001
1718396241,"2024-06-14 20:17:21",408.11,16.65,0.59,0.00,1.94,53.56,85.70,29.00,"2024-06-14 20:17:21","2024-06-14 20:17:21",AIR001
1718396251,"2024-06-14 20:17:31",408.11,16.65,0.59,0.00,1.94,52.73,85.70,29.00,"2024-06-14 20:17:31","2024-06-14 20:17:31",AIR001
1718396266,"2024-06-14 20:17:46",408.05,16.50,0.59,0.00,1.92,37.79,85.70,29.00,"2024-06-14 20:17:46","2024-06-14 20:17:46",AIR001
1718396276,"2024-06-14 20:17:56",408.16,16.80,0.59,0.00,1.95,47.75,85.40,29.00,"2024-06-14 20:17:56","2024-06-14 20:17:56",AIR001
1718396286,"2024-06-14 20:18:06",408.11,16.65,0.59,0.00,1.94,45.26,85.60,29.00,"2024-06-14 20:18:06","2024-06-14 20:18:06",AIR001
1718396296,"2024-06-14 20:18:16",408.11,16.65,0.59,0.00,1.94,43.60,85.60,29.00,"2024-06-14 20:18:16","2024-06-14 20:18:16",AIR001
1718396311,"2024-06-14 20:18:31",408.05,16.50,0.59,0.00,1.92,49.41,85.60,29.00,"2024-06-14 20:18:31","2024-06-14 20:18:31",AIR001
1718396321,"2024-06-14 20:18:41",408.00,16.35,0.59,0.00,1.91,66.02,85.50,29.00,"2024-06-14 20:18:41","2024-06-14 20:18:41",AIR001
1718396331,"2024-06-14 20:18:51",408.05,16.50,0.59,0.00,1.92,50.24,85.60,29.00,"2024-06-14 20:18:51","2024-06-14 20:18:51",AIR001
1718396341,"2024-06-14 20:19:01",408.16,16.80,0.59,0.00,1.95,53.56,85.60,29.00,"2024-06-14 20:19:01","2024-06-14 20:19:01",AIR001
1718396356,"2024-06-14 20:19:16",407.95,16.21,0.58,0.00,1.89,43.60,85.70,28.90,"2024-06-14 20:19:16","2024-06-14 20:19:16",AIR001
1718396366,"2024-06-14 20:19:26",408.00,16.35,0.58,0.00,1.91,51.07,85.60,28.90,"2024-06-14 20:19:26","2024-06-14 20:19:26",AIR001
1718396376,"2024-06-14 20:19:36",408.05,16.50,0.58,0.00,1.92,49.41,85.60,28.90,"2024-06-14 20:19:36","2024-06-14 20:19:36",AIR001
1718396391,"2024-06-14 20:19:51",408.11,16.65,0.58,0.00,1.94,47.75,85.60,28.90,"2024-06-14 20:19:51","2024-06-14 20:19:51",AIR001
1718396401,"2024-06-14 20:20:01",408.05,16.50,0.58,0.00,1.92,43.60,85.60,28.90,"2024-06-14 20:20:01","2024-06-14 20:20:01",AIR001
1718396411,"2024-06-14 20:20:11",408.00,16.35,0.58,0.00,1.91,48.58,85.70,28.90,"2024-06-14 20:20:11","2024-06-14 20:20:11",AIR001
1718396421,"2024-06-14 20:20:21",408.00,16.35,0.59,0.00,1.91,41.11,85.80,28.90,"2024-06-14 20:20:21","2024-06-14 20:20:21",AIR001
1718396436,"2024-06-14 20:20:36",408.00,16.35,0.59,0.00,1.91,56.88,85.70,28.90,"2024-06-14 20:20:36","2024-06-14 20:20:36",AIR001
1718396446,"2024-06-14 20:20:46",408.00,16.35,0.59,0.00,1.91,43.60,85.60,28.90,"2024-06-14 20:20:46","2024-06-14 20:20:46",AIR001
1718396456,"2024-06-14 20:20:56",408.05,16.50,0.60,0.00,1.92,48.58,85.60,28.90,"2024-06-14 20:20:56","2024-06-14 20:20:56",AIR001
1718396466,"2024-06-14 20:21:06",408.21,16.95,0.59,0.00,1.97,46.92,85.60,28.90,"2024-06-14 20:21:06","2024-06-14 20:21:06",AIR001
1718396481,"2024-06-14 20:21:21",408.11,16.65,0.60,0.00,1.94,53.56,85.60,29.00,"2024-06-14 20:21:21","2024-06-14 20:21:21",AIR001
1718396491,"2024-06-14 20:21:31",408.11,16.65,0.60,0.00,1.94,51.07,85.50,29.00,"2024-06-14 20:21:31","2024-06-14 20:21:31",AIR001
1718396501,"2024-06-14 20:21:41",408.00,16.35,0.58,0.00,1.91,61.04,85.60,28.90,"2024-06-14 20:21:41","2024-06-14 20:21:41",AIR001
1718396511,"2024-06-14 20:21:51",408.21,16.95,0.58,0.00,1.97,44.43,85.60,28.90,"2024-06-14 20:21:51","2024-06-14 20:21:51",AIR001
1718396526,"2024-06-14 20:22:06",408.16,16.80,0.58,0.00,1.95,50.24,85.50,29.00,"2024-06-14 20:22:06","2024-06-14 20:22:06",AIR001
1718396536,"2024-06-14 20:22:16",408.16,16.80,0.60,0.00,1.95,48.58,85.60,29.00,"2024-06-14 20:22:16","2024-06-14 20:22:16",AIR001
1718396546,"2024-06-14 20:22:26",408.16,16.80,0.59,0.00,1.95,37.79,85.70,28.90,"2024-06-14 20:22:26","2024-06-14 20:22:26",AIR001
1718396561,"2024-06-14 20:22:41",408.21,16.95,0.60,0.00,1.97,51.07,85.60,28.90,"2024-06-14 20:22:41","2024-06-14 20:22:41",AIR001
1718396571,"2024-06-14 20:22:51",408.21,16.95,0.59,0.00,1.97,49.41,85.40,28.90,"2024-06-14 20:22:51","2024-06-14 20:22:51",AIR001
1718396581,"2024-06-14 20:23:01",408.21,16.95,0.60,0.00,1.97,51.07,85.60,28.90,"2024-06-14 20:23:01","2024-06-14 20:23:01",AIR001
1718396591,"2024-06-14 20:23:11",408.27,17.10,0.60,0.00,1.98,51.07,85.50,28.90,"2024-06-14 20:23:11","2024-06-14 20:23:11",AIR001
1718396606,"2024-06-14 20:23:26",408.21,16.95,0.59,0.00,1.97,45.26,85.50,28.90,"2024-06-14 20:23:26","2024-06-14 20:23:26",AIR001
1718396616,"2024-06-14 20:23:36",408.32,17.26,0.60,0.00,2.00,51.90,85.70,28.90,"2024-06-14 20:23:36","2024-06-14 20:23:36",AIR001
1718396626,"2024-06-14 20:23:46",408.21,16.95,0.58,0.00,1.97,44.43,85.70,28.90,"2024-06-14 20:23:46","2024-06-14 20:23:46",AIR001
1718396636,"2024-06-14 20:23:56",408.16,16.80,0.58,0.00,1.95,48.58,85.90,28.90,"2024-06-14 20:23:56","2024-06-14 20:23:56",AIR001
1718396651,"2024-06-14 20:24:11",408.16,16.80,0.58,0.00,1.95,43.60,85.70,28.90,"2024-06-14 20:24:11","2024-06-14 20:24:11",AIR001
1718396661,"2024-06-14 20:24:21",408.21,16.95,0.58,0.00,1.97,53.56,85.60,28.90,"2024-06-14 20:24:21","2024-06-14 20:24:21",AIR001
