id,tanggal,co2,no2,co,benzene,toluene,pm25,humidity,temperature,created_at,updated_at,new_id,CO2i,NO2i,COi,Benzenei,Toluenei,PM25i,Checks,AQI,AQI_Range
1718394208,2024-06-14 19:43:28,409.05,19.38,0.6,0.0,2.21,56.05,85.2,29.0,2024-06-14 19:43:28,2024-06-14 19:43:28,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,93.41666666666666,5,93.0,Moderate
1718394218,2024-06-14 19:43:38,409.0,19.21,0.61,0.0,2.2,52.73,85.1,29.0,2024-06-14 19:43:38,2024-06-14 19:43:38,AIR001,20.45,24.0125,6.931818181818182,0.0,11.000000000000002,87.88333333333333,5,88.0,Moderate
1718394228,2024-06-14 19:43:48,409.05,19.38,0.6,0.0,2.21,56.05,84.9,29.0,2024-06-14 19:43:48,2024-06-14 19:43:48,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,93.41666666666666,5,93.0,Moderate
1718394243,2024-06-14 19:44:03,409.11,19.55,0.6,0.0,2.23,50.24,85.0,29.0,2024-06-14 19:44:03,2024-06-14 19:44:03,AIR001,20.4555,24.4375,6.8181818181818175,0.0,11.15,83.73333333333333,5,84.0,Moderate
1718394253,2024-06-14 19:44:13,408.94,19.04,0.6,0.0,2.18,50.24,85.1,29.0,2024-06-14 19:44:13,2024-06-14 19:44:13,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,83.73333333333333,5,84.0,Moderate
1718394263,2024-06-14 19:44:23,409.05,19.38,0.6,0.0,2.21,47.75,85.3,29.0,2024-06-14 19:44:23,2024-06-14 19:44:23,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,79.58333333333333,5,80.0,Moderate
1718394273,2024-06-14 19:44:33,408.88,18.87,0.6,0.0,2.16,47.75,85.3,29.0,2024-06-14 19:44:33,2024-06-14 19:44:33,AIR001,20.444,23.5875,6.8181818181818175,0.0,10.8,79.58333333333333,5,80.0,Moderate
1718394289,2024-06-14 19:44:49,409.0,19.21,0.6,0.0,2.2,58.54,85.3,29.0,2024-06-14 19:44:49,2024-06-14 19:44:49,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,97.56666666666666,5,98.0,Moderate
1718394299,2024-06-14 19:44:59,408.94,19.04,0.6,0.0,2.18,56.88,85.4,29.0,2024-06-14 19:44:59,2024-06-14 19:44:59,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,94.80000000000001,5,95.0,Moderate
1718394309,2024-06-14 19:45:09,408.94,19.04,0.6,0.0,2.18,49.41,85.4,29.0,2024-06-14 19:45:09,2024-06-14 19:45:09,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,82.35,5,82.0,Moderate
1718394324,2024-06-14 19:45:24,409.0,19.21,0.6,0.0,2.2,49.41,85.4,29.0,2024-06-14 19:45:24,2024-06-14 19:45:24,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,82.35,5,82.0,Moderate
1718394334,2024-06-14 19:45:34,408.88,18.87,0.6,0.0,2.16,53.56,85.4,29.0,2024-06-14 19:45:34,2024-06-14 19:45:34,AIR001,20.444,23.5875,6.8181818181818175,0.0,10.8,89.26666666666667,5,89.0,Moderate
1718394343,2024-06-14 19:45:43,408.88,18.87,0.6,0.0,2.16,51.9,85.4,29.0,2024-06-14 19:45:43,2024-06-14 19:45:43,AIR001,20.444,23.5875,6.8181818181818175,0.0,10.8,86.5,5,86.0,Moderate
1718394353,2024-06-14 19:45:53,408.88,18.87,0.6,0.0,2.16,50.24,85.2,29.0,2024-06-14 19:45:53,2024-06-14 19:45:53,AIR001,20.444,23.5875,6.8181818181818175,0.0,10.8,83.73333333333333,5,84.0,Moderate
1718394368,2024-06-14 19:46:08,408.77,18.54,0.6,0.0,2.13,57.71,85.2,29.0,2024-06-14 19:46:08,2024-06-14 19:46:08,AIR001,20.4385,23.175,6.8181818181818175,0.0,10.65,96.18333333333334,5,96.0,Moderate
1718394378,2024-06-14 19:46:18,408.82,18.7,0.6,0.0,2.15,47.75,85.2,29.0,2024-06-14 19:46:18,2024-06-14 19:46:18,AIR001,20.441,23.375,6.8181818181818175,0.0,10.75,79.58333333333333,5,80.0,Moderate
1718394388,2024-06-14 19:46:28,408.88,18.87,0.6,0.0,2.16,54.39,85.1,29.0,2024-06-14 19:46:28,2024-06-14 19:46:28,AIR001,20.444,23.5875,6.8181818181818175,0.0,10.8,90.65,5,91.0,Moderate
1718394398,2024-06-14 19:46:38,409.0,19.21,0.6,0.0,2.2,41.11,85.2,29.0,2024-06-14 19:46:38,2024-06-14 19:46:38,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,68.51666666666667,5,69.0,Moderate
1718394413,2024-06-14 19:46:53,408.94,19.04,0.6,0.0,2.18,50.24,85.3,29.0,2024-06-14 19:46:53,2024-06-14 19:46:53,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,83.73333333333333,5,84.0,Moderate
1718394423,2024-06-14 19:47:03,408.94,19.04,0.6,0.0,2.18,59.37,85.3,29.0,2024-06-14 19:47:03,2024-06-14 19:47:03,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,98.94999999999999,5,99.0,Moderate
1718394433,2024-06-14 19:47:13,409.05,19.38,0.6,0.0,2.21,50.24,85.2,29.0,2024-06-14 19:47:13,2024-06-14 19:47:13,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,83.73333333333333,5,84.0,Moderate
1718394448,2024-06-14 19:47:28,409.05,19.38,0.61,0.0,2.21,48.58,85.3,29.0,2024-06-14 19:47:28,2024-06-14 19:47:28,AIR001,20.4525,24.225,6.931818181818182,0.0,11.05,80.96666666666667,5,81.0,Moderate
1718394458,2024-06-14 19:47:38,409.05,19.38,0.61,0.0,2.21,50.24,85.3,29.0,2024-06-14 19:47:38,2024-06-14 19:47:38,AIR001,20.4525,24.225,6.931818181818182,0.0,11.05,83.73333333333333,5,84.0,Moderate
1718394468,2024-06-14 19:47:48,409.11,19.55,0.6,0.0,2.23,45.26,85.4,29.0,2024-06-14 19:47:48,2024-06-14 19:47:48,AIR001,20.4555,24.4375,6.8181818181818175,0.0,11.15,75.43333333333334,5,75.0,Moderate
1718394478,2024-06-14 19:47:58,409.05,19.38,0.6,0.0,2.21,51.07,85.4,29.0,2024-06-14 19:47:58,2024-06-14 19:47:58,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,85.11666666666667,5,85.0,Moderate
1718394493,2024-06-14 19:48:13,409.05,19.38,0.6,0.0,2.21,47.75,85.3,29.0,2024-06-14 19:48:13,2024-06-14 19:48:13,AIR001,20.4525,24.225,6.8181818181818175,0.0,11.05,79.58333333333333,5,80.0,Moderate
1718394503,2024-06-14 19:48:23,409.11,19.55,0.6,0.0,2.23,52.73,85.4,29.0,2024-06-14 19:48:23,2024-06-14 19:48:23,AIR001,20.4555,24.4375,6.8181818181818175,0.0,11.15,87.88333333333333,5,88.0,Moderate
1718394513,2024-06-14 19:48:33,409.11,19.55,0.6,0.0,2.23,49.41,85.3,29.0,2024-06-14 19:48:33,2024-06-14 19:48:33,AIR001,20.4555,24.4375,6.8181818181818175,0.0,11.15,82.35,5,82.0,Moderate
1718394523,2024-06-14 19:48:43,409.0,19.21,0.6,0.0,2.2,53.56,85.3,29.0,2024-06-14 19:48:43,2024-06-14 19:48:43,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,89.26666666666667,5,89.0,Moderate
1718394538,2024-06-14 19:48:58,409.0,19.21,0.61,0.0,2.2,51.9,85.3,29.0,2024-06-14 19:48:58,2024-06-14 19:48:58,AIR001,20.45,24.0125,6.931818181818182,0.0,11.000000000000002,86.5,5,86.0,Moderate
1718394548,2024-06-14 19:49:08,409.05,19.38,0.61,0.0,2.21,55.22,85.4,29.1,2024-06-14 19:49:08,2024-06-14 19:49:08,AIR001,20.4525,24.225,6.931818181818182,0.0,11.05,92.03333333333333,5,92.0,Moderate
1718394558,2024-06-14 19:49:18,409.0,19.21,0.61,0.0,2.2,51.9,85.4,29.0,2024-06-14 19:49:18,2024-06-14 19:49:18,AIR001,20.45,24.0125,6.931818181818182,0.0,11.000000000000002,86.5,5,86.0,Moderate
1718394573,2024-06-14 19:49:33,409.11,19.55,0.61,0.0,2.23,57.71,85.3,29.0,2024-06-14 19:49:33,2024-06-14 19:49:33,AIR001,20.4555,24.4375,6.931818181818182,0.0,11.15,96.18333333333334,5,96.0,Moderate
1718394583,2024-06-14 19:49:43,409.0,19.21,0.61,0.0,2.2,56.88,85.4,29.0,2024-06-14 19:49:43,2024-06-14 19:49:43,AIR001,20.45,24.0125,6.931818181818182,0.0,11.000000000000002,94.80000000000001,5,95.0,Moderate
1718394593,2024-06-14 19:49:53,409.0,19.21,0.61,0.0,2.2,53.56,85.4,29.0,2024-06-14 19:49:53,2024-06-14 19:49:53,AIR001,20.45,24.0125,6.931818181818182,0.0,11.000000000000002,89.26666666666667,5,89.0,Moderate
1718394603,2024-06-14 19:50:03,408.94,19.04,0.6,0.0,2.18,55.22,85.3,29.0,2024-06-14 19:50:03,2024-06-14 19:50:03,AIR001,20.447,23.8,6.8181818181818175,0.0,10.900000000000002,92.03333333333333,5,92.0,Moderate
1718394618,2024-06-14 19:50:18,409.0,19.21,0.6,0.0,2.2,46.92,85.4,29.0,2024-06-14 19:50:18,2024-06-14 19:50:18,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,78.2,5,78.0,Moderate
1718394628,2024-06-14 19:50:28,409.0,19.21,0.6,0.0,2.2,46.09,85.6,29.0,2024-06-14 19:50:28,2024-06-14 19:50:28,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,76.81666666666668,5,77.0,Moderate
1718394638,2024-06-14 19:50:38,409.0,19.21,0.6,0.0,2.2,62.7,85.4,29.0,2024-06-14 19:50:38,2024-06-14 19:50:38,AIR001,20.45,24.0125,6.8181818181818175,0.0,11.000000000000002,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718394648,2024-06-14 19:50:48,408.77,18.54,0.59,0.0,2.13,53.56,85.4,29.0,2024-06-14 19:50:48,2024-06-14 19:50:48,AIR001,20.4385,23.175,6.704545454545454,0.0,10.65,89.26666666666667,5,89.0,Moderate
1718394663,2024-06-14 19:51:03,408.82,18.7,0.61,0.0,2.15,43.6,85.2,29.0,2024-06-14 19:51:03,2024-06-14 19:51:03,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,72.66666666666667,5,73.0,Moderate
1718394673,2024-06-14 19:51:13,408.77,18.54,0.61,0.0,2.13,47.75,85.1,29.0,2024-06-14 19:51:13,2024-06-14 19:51:13,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,79.58333333333333,5,80.0,Moderate
1718394683,2024-06-14 19:51:23,408.82,18.7,0.61,0.0,2.15,60.21,85.3,29.0,2024-06-14 19:51:23,2024-06-14 19:51:23,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,100.7,5,101.0,Unhealthy for Sensitive Groups
1718394698,2024-06-14 19:51:38,408.88,18.87,0.61,0.0,2.16,52.73,85.4,29.0,2024-06-14 19:51:38,2024-06-14 19:51:38,AIR001,20.444,23.5875,6.931818181818182,0.0,10.8,87.88333333333333,5,88.0,Moderate
1718394708,2024-06-14 19:51:48,408.82,18.7,0.61,0.0,2.15,61.87,85.5,29.0,2024-06-14 19:51:48,2024-06-14 19:51:48,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,106.23333333333332,5,106.0,Unhealthy for Sensitive Groups
1718394718,2024-06-14 19:51:58,408.77,18.54,0.61,0.0,2.13,55.22,85.3,29.0,2024-06-14 19:51:58,2024-06-14 19:51:58,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,92.03333333333333,5,92.0,Moderate
1718394728,2024-06-14 19:52:08,408.88,18.87,0.61,0.0,2.16,54.39,85.3,29.0,2024-06-14 19:52:08,2024-06-14 19:52:08,AIR001,20.444,23.5875,6.931818181818182,0.0,10.8,90.65,5,91.0,Moderate
1718394743,2024-06-14 19:52:23,408.82,18.7,0.61,0.0,2.15,56.05,85.4,29.0,2024-06-14 19:52:23,2024-06-14 19:52:23,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,93.41666666666666,5,93.0,Moderate
1718394753,2024-06-14 19:52:33,408.82,18.7,0.61,0.0,2.15,36.96,85.4,29.0,2024-06-14 19:52:33,2024-06-14 19:52:33,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,61.6,5,62.0,Moderate
1718394764,2024-06-14 19:52:44,408.77,18.54,0.61,0.0,2.13,51.9,85.4,29.0,2024-06-14 19:52:44,2024-06-14 19:52:44,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,86.5,5,86.0,Moderate
1718394774,2024-06-14 19:52:54,408.82,18.7,0.61,0.0,2.15,46.92,85.6,29.0,2024-06-14 19:52:54,2024-06-14 19:52:54,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,78.2,5,78.0,Moderate
1718394784,2024-06-14 19:53:04,408.77,18.54,0.61,0.0,2.13,55.22,85.7,29.0,2024-06-14 19:53:04,2024-06-14 19:53:04,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,92.03333333333333,5,92.0,Moderate
1718394799,2024-06-14 19:53:19,408.77,18.54,0.61,0.0,2.13,44.43,85.7,29.0,2024-06-14 19:53:19,2024-06-14 19:53:19,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,74.05,5,74.0,Moderate
1718394809,2024-06-14 19:53:29,408.71,18.37,0.6,0.0,2.11,47.75,85.3,29.0,2024-06-14 19:53:29,2024-06-14 19:53:29,AIR001,20.4355,22.9625,6.8181818181818175,0.0,10.55,79.58333333333333,5,80.0,Moderate
1718394819,2024-06-14 19:53:39,408.82,18.7,0.61,0.0,2.15,52.73,85.4,29.0,2024-06-14 19:53:39,2024-06-14 19:53:39,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,87.88333333333333,5,88.0,Moderate
1718394829,2024-06-14 19:53:49,408.82,18.7,0.61,0.0,2.15,50.24,85.6,29.0,2024-06-14 19:53:49,2024-06-14 19:53:49,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,83.73333333333333,5,84.0,Moderate
1718394844,2024-06-14 19:54:04,408.77,18.54,0.61,0.0,2.13,50.24,85.7,29.0,2024-06-14 19:54:04,2024-06-14 19:54:04,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,83.73333333333333,5,84.0,Moderate
1718394854,2024-06-14 19:54:14,408.82,18.7,0.61,0.0,2.15,50.24,85.9,29.0,2024-06-14 19:54:14,2024-06-14 19:54:14,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,83.73333333333333,5,84.0,Moderate
1718394864,2024-06-14 19:54:24,408.88,18.87,0.61,0.0,2.16,48.58,85.8,29.0,2024-06-14 19:54:24,2024-06-14 19:54:24,AIR001,20.444,23.5875,6.931818181818182,0.0,10.8,80.96666666666667,5,81.0,Moderate
1718394879,2024-06-14 19:54:39,408.82,18.7,0.61,0.0,2.15,52.73,85.7,29.0,2024-06-14 19:54:39,2024-06-14 19:54:39,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,87.88333333333333,5,88.0,Moderate
1718394889,2024-06-14 19:54:49,408.65,18.21,0.6,0.0,2.1,49.41,85.6,29.0,2024-06-14 19:54:49,2024-06-14 19:54:49,AIR001,20.4325,22.7625,6.8181818181818175,0.0,10.5,82.35,5,82.0,Moderate
1718394899,2024-06-14 19:54:59,408.88,18.87,0.61,0.0,2.16,59.37,85.6,29.0,2024-06-14 19:54:59,2024-06-14 19:54:59,AIR001,20.444,23.5875,6.931818181818182,0.0,10.8,98.94999999999999,5,99.0,Moderate
1718394909,2024-06-14 19:55:09,408.82,18.7,0.61,0.0,2.15,52.73,85.7,29.0,2024-06-14 19:55:09,2024-06-14 19:55:09,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,87.88333333333333,5,88.0,Moderate
1718394924,2024-06-14 19:55:24,408.82,18.7,0.61,0.0,2.15,45.26,85.6,29.0,2024-06-14 19:55:24,2024-06-14 19:55:24,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,75.43333333333334,5,75.0,Moderate
1718394934,2024-06-14 19:55:34,408.77,18.54,0.61,0.0,2.13,49.41,85.5,29.0,2024-06-14 19:55:34,2024-06-14 19:55:34,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,82.35,5,82.0,Moderate
1718394944,2024-06-14 19:55:44,408.71,18.37,0.61,0.0,2.11,51.07,85.5,29.0,2024-06-14 19:55:44,2024-06-14 19:55:44,AIR001,20.4355,22.9625,6.931818181818182,0.0,10.55,85.11666666666667,5,85.0,Moderate
1718394954,2024-06-14 19:55:54,408.71,18.37,0.61,0.0,2.11,49.41,85.4,29.0,2024-06-14 19:55:54,2024-06-14 19:55:54,AIR001,20.4355,22.9625,6.931818181818182,0.0,10.55,82.35,5,82.0,Moderate
1718394969,2024-06-14 19:56:09,408.82,18.7,0.61,0.0,2.15,51.07,85.3,29.0,2024-06-14 19:56:09,2024-06-14 19:56:09,AIR001,20.441,23.375,6.931818181818182,0.0,10.75,85.11666666666667,5,85.0,Moderate
1718394979,2024-06-14 19:56:19,408.77,18.54,0.61,0.0,2.13,43.6,85.3,29.0,2024-06-14 19:56:19,2024-06-14 19:56:19,AIR001,20.4385,23.175,6.931818181818182,0.0,10.65,72.66666666666667,5,73.0,Moderate
1718394989,2024-06-14 19:56:29,408.65,18.21,0.6,0.0,2.1,49.41,85.2,29.0,2024-06-14 19:56:29,2024-06-14 19:56:29,AIR001,20.4325,22.7625,6.8181818181818175,0.0,10.5,82.35,5,82.0,Moderate
1718395005,2024-06-14 19:56:45,408.65,18.21,0.61,0.0,2.1,51.07,85.2,29.0,2024-06-14 19:56:45,2024-06-14 19:56:45,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,85.11666666666667,5,85.0,Moderate
1718395015,2024-06-14 19:56:55,408.65,18.21,0.6,0.0,2.1,54.39,85.3,29.0,2024-06-14 19:56:55,2024-06-14 19:56:55,AIR001,20.4325,22.7625,6.8181818181818175,0.0,10.5,90.65,5,91.0,Moderate
1718395025,2024-06-14 19:57:05,408.65,18.21,0.61,0.0,2.1,62.7,85.4,29.0,2024-06-14 19:57:05,2024-06-14 19:57:05,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718395035,2024-06-14 19:57:15,408.71,18.37,0.61,0.0,2.11,55.22,85.6,29.0,2024-06-14 19:57:15,2024-06-14 19:57:15,AIR001,20.4355,22.9625,6.931818181818182,0.0,10.55,92.03333333333333,5,92.0,Moderate
1718395050,2024-06-14 19:57:30,408.65,18.21,0.61,0.0,2.1,55.22,85.7,29.0,2024-06-14 19:57:30,2024-06-14 19:57:30,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,92.03333333333333,5,92.0,Moderate
1718395060,2024-06-14 19:57:40,408.65,18.21,0.61,0.0,2.1,50.24,85.7,29.0,2024-06-14 19:57:40,2024-06-14 19:57:40,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,83.73333333333333,5,84.0,Moderate
1718395070,2024-06-14 19:57:50,408.65,18.21,0.61,0.0,2.1,52.73,85.6,29.0,2024-06-14 19:57:50,2024-06-14 19:57:50,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,87.88333333333333,5,88.0,Moderate
1718395080,2024-06-14 19:58:00,408.54,17.89,0.61,0.0,2.06,48.58,85.6,29.0,2024-06-14 19:58:00,2024-06-14 19:58:00,AIR001,20.427,22.3625,6.931818181818182,0.0,10.3,80.96666666666667,5,81.0,Moderate
1718395095,2024-06-14 19:58:15,408.43,17.57,0.6,0.0,2.03,50.24,85.7,29.0,2024-06-14 19:58:15,2024-06-14 19:58:15,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,83.73333333333333,5,84.0,Moderate
1718395105,2024-06-14 19:58:25,408.6,18.05,0.6,0.0,2.08,51.07,85.7,29.0,2024-06-14 19:58:25,2024-06-14 19:58:25,AIR001,20.43,22.5625,6.8181818181818175,0.0,10.4,85.11666666666667,5,85.0,Moderate
1718395115,2024-06-14 19:58:35,408.65,18.21,0.61,0.0,2.1,47.75,85.7,29.0,2024-06-14 19:58:35,2024-06-14 19:58:35,AIR001,20.4325,22.7625,6.931818181818182,0.0,10.5,79.58333333333333,5,80.0,Moderate
1718395125,2024-06-14 19:58:45,408.6,18.05,0.6,0.0,2.08,57.71,85.7,29.0,2024-06-14 19:58:45,2024-06-14 19:58:45,AIR001,20.43,22.5625,6.8181818181818175,0.0,10.4,96.18333333333334,5,96.0,Moderate
1718395140,2024-06-14 19:59:00,408.6,18.05,0.6,0.0,2.08,55.22,85.6,29.0,2024-06-14 19:59:00,2024-06-14 19:59:00,AIR001,20.43,22.5625,6.8181818181818175,0.0,10.4,92.03333333333333,5,92.0,Moderate
1718395150,2024-06-14 19:59:10,408.54,17.89,0.6,0.0,2.06,51.9,85.4,29.0,2024-06-14 19:59:10,2024-06-14 19:59:10,AIR001,20.427,22.3625,6.8181818181818175,0.0,10.3,86.5,5,86.0,Moderate
1718395160,2024-06-14 19:59:20,408.54,17.89,0.6,0.0,2.06,47.75,85.5,29.0,2024-06-14 19:59:20,2024-06-14 19:59:20,AIR001,20.427,22.3625,6.8181818181818175,0.0,10.3,79.58333333333333,5,80.0,Moderate
1718395175,2024-06-14 19:59:35,408.65,18.21,0.6,0.0,2.1,46.09,85.7,29.0,2024-06-14 19:59:35,2024-06-14 19:59:35,AIR001,20.4325,22.7625,6.8181818181818175,0.0,10.5,76.81666666666668,5,77.0,Moderate
1718395185,2024-06-14 19:59:45,408.54,17.89,0.6,0.0,2.06,53.56,85.6,29.0,2024-06-14 19:59:45,2024-06-14 19:59:45,AIR001,20.427,22.3625,6.8181818181818175,0.0,10.3,89.26666666666667,5,89.0,Moderate
1718395195,2024-06-14 19:59:55,408.54,17.89,0.61,0.0,2.06,51.07,85.5,29.0,2024-06-14 19:59:55,2024-06-14 19:59:55,AIR001,20.427,22.3625,6.931818181818182,0.0,10.3,85.11666666666667,5,85.0,Moderate
1718395205,2024-06-14 20:00:05,408.43,17.57,0.6,0.0,2.03,49.41,85.6,29.0,2024-06-14 20:00:05,2024-06-14 20:00:05,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,82.35,5,82.0,Moderate
1718395220,2024-06-14 20:00:20,408.43,17.57,0.6,0.0,2.03,51.07,85.3,29.0,2024-06-14 20:00:20,2024-06-14 20:00:20,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,85.11666666666667,5,85.0,Moderate
1718395230,2024-06-14 20:00:30,408.43,17.57,0.6,0.0,2.03,43.6,85.2,29.0,2024-06-14 20:00:30,2024-06-14 20:00:30,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,72.66666666666667,5,73.0,Moderate
1718395240,2024-06-14 20:00:40,408.49,17.73,0.6,0.0,2.05,48.58,85.3,29.0,2024-06-14 20:00:40,2024-06-14 20:00:40,AIR001,20.4245,22.1625,6.8181818181818175,0.0,10.249999999999998,80.96666666666667,5,81.0,Moderate
1718395250,2024-06-14 20:00:50,408.49,17.73,0.6,0.0,2.05,57.71,85.3,29.0,2024-06-14 20:00:50,2024-06-14 20:00:50,AIR001,20.4245,22.1625,6.8181818181818175,0.0,10.249999999999998,96.18333333333334,5,96.0,Moderate
1718395265,2024-06-14 20:01:05,408.49,17.73,0.6,0.0,2.05,49.41,85.2,29.0,2024-06-14 20:01:05,2024-06-14 20:01:05,AIR001,20.4245,22.1625,6.8181818181818175,0.0,10.249999999999998,82.35,5,82.0,Moderate
1718395275,2024-06-14 20:01:15,408.49,17.73,0.6,0.0,2.05,57.71,85.4,29.0,2024-06-14 20:01:15,2024-06-14 20:01:15,AIR001,20.4245,22.1625,6.8181818181818175,0.0,10.249999999999998,96.18333333333334,5,96.0,Moderate
1718395285,2024-06-14 20:01:25,408.43,17.57,0.6,0.0,2.03,46.92,85.4,29.0,2024-06-14 20:01:25,2024-06-14 20:01:25,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,78.2,5,78.0,Moderate
1718395300,2024-06-14 20:01:40,408.43,17.57,0.6,0.0,2.03,46.92,85.5,29.0,2024-06-14 20:01:40,2024-06-14 20:01:40,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,78.2,5,78.0,Moderate
1718395310,2024-06-14 20:01:50,408.43,17.57,0.59,0.0,2.03,44.43,85.5,29.0,2024-06-14 20:01:50,2024-06-14 20:01:50,AIR001,20.4215,21.9625,6.704545454545454,0.0,10.149999999999999,74.05,5,74.0,Moderate
1718395320,2024-06-14 20:02:00,408.43,17.57,0.6,0.0,2.03,54.39,85.5,29.0,2024-06-14 20:02:00,2024-06-14 20:02:00,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,90.65,5,91.0,Moderate
1718395330,2024-06-14 20:02:10,408.43,17.57,0.6,0.0,2.03,44.43,85.5,29.0,2024-06-14 20:02:10,2024-06-14 20:02:10,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,74.05,5,74.0,Moderate
1718395345,2024-06-14 20:02:25,408.38,17.41,0.6,0.0,2.02,46.09,85.5,29.0,2024-06-14 20:02:25,2024-06-14 20:02:25,AIR001,20.419,21.7625,6.8181818181818175,0.0,10.1,76.81666666666668,5,77.0,Moderate
1718395355,2024-06-14 20:02:35,408.38,17.41,0.61,0.0,2.02,39.45,85.6,29.0,2024-06-14 20:02:35,2024-06-14 20:02:35,AIR001,20.419,21.7625,6.931818181818182,0.0,10.1,65.75,5,66.0,Moderate
1718395365,2024-06-14 20:02:45,408.32,17.26,0.6,0.0,2.0,55.22,85.6,29.0,2024-06-14 20:02:45,2024-06-14 20:02:45,AIR001,20.416,21.575000000000003,6.8181818181818175,0.0,10.0,92.03333333333333,5,92.0,Moderate
1718395375,2024-06-14 20:02:55,408.27,17.1,0.6,0.0,1.98,51.07,85.6,29.0,2024-06-14 20:02:55,2024-06-14 20:02:55,AIR001,20.4135,21.375000000000004,6.8181818181818175,0.0,9.9,85.11666666666667,5,85.0,Moderate
1718395390,2024-06-14 20:03:10,408.11,16.65,0.59,0.0,1.94,41.11,85.7,29.0,2024-06-14 20:03:10,2024-06-14 20:03:10,AIR001,20.4055,20.812499999999996,6.704545454545454,0.0,9.7,68.51666666666667,5,69.0,Moderate
1718395400,2024-06-14 20:03:20,408.38,17.41,0.6,0.0,2.02,52.73,85.6,29.0,2024-06-14 20:03:20,2024-06-14 20:03:20,AIR001,20.419,21.7625,6.8181818181818175,0.0,10.1,87.88333333333333,5,88.0,Moderate
1718395410,2024-06-14 20:03:30,408.43,17.57,0.6,0.0,2.03,56.05,85.5,29.0,2024-06-14 20:03:30,2024-06-14 20:03:30,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,93.41666666666666,5,93.0,Moderate
1718395420,2024-06-14 20:03:40,408.43,17.57,0.6,0.0,2.03,49.41,85.3,29.0,2024-06-14 20:03:40,2024-06-14 20:03:40,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,82.35,5,82.0,Moderate
1718395435,2024-06-14 20:03:55,408.43,17.57,0.6,0.0,2.03,51.07,85.4,29.0,2024-06-14 20:03:55,2024-06-14 20:03:55,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,85.11666666666667,5,85.0,Moderate
1718395445,2024-06-14 20:04:05,408.43,17.57,0.6,0.0,2.03,56.88,85.5,29.0,2024-06-14 20:04:05,2024-06-14 20:04:05,AIR001,20.4215,21.9625,6.8181818181818175,0.0,10.149999999999999,94.80000000000001,5,95.0,Moderate
